tad_id;chromosome;start_position;end_position;source_method;cell_type;calling_method;resolution;source_file;database_name
HiC_K562_DI_10kb_chr14_33030000_34270000;chr14;33030000;34270000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_34300000_35030000;chr14;34300000;35030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_35030000_35590000;chr14;35030000;35590000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_35600000_35910000;chr14;35600000;35910000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_35910000_36300000;chr14;35910000;36300000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_36330000_36860000;chr14;36330000;36860000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_37090000_37700000;chr14;37090000;37700000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_37710000_38360000;chr14;37710000;38360000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_38360000_39490000;chr14;38360000;39490000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_39550000_39910000;chr14;39550000;39910000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_39940000_42100000;chr14;39940000;42100000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_42680000_45320000;chr14;42680000;45320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_45360000_45750000;chr14;45360000;45750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_45770000_50030000;chr14;45770000;50030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_50050000_50580000;chr14;50050000;50580000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_50590000_51010000;chr14;50590000;51010000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_51010000_51430000;chr14;51010000;51430000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_51430000_52450000;chr14;51430000;52450000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_52470000_52610000;chr14;52470000;52610000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_52740000_53790000;chr14;52740000;53790000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_53830000_54830000;chr14;53830000;54830000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_54900000_55280000;chr14;54900000;55280000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_55490000_56950000;chr14;55490000;56950000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_56960000_57860000;chr14;56960000;57860000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_57910000_58550000;chr14;57910000;58550000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_58560000_58890000;chr14;58560000;58890000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_58940000_59490000;chr14;58940000;59490000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_59580000_59950000;chr14;59580000;59950000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_60070000_60650000;chr14;60070000;60650000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_60660000_61040000;chr14;60660000;61040000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_61060000_61750000;chr14;61060000;61750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_61760000_62320000;chr14;61760000;62320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_62340000_63790000;chr14;62340000;63790000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_63820000_64240000;chr14;63820000;64240000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_64270000_64800000;chr14;64270000;64800000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_64800000_65110000;chr14;64800000;65110000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_65130000_65390000;chr14;65130000;65390000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_65440000_66540000;chr14;65440000;66540000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_66580000_67820000;chr14;66580000;67820000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_67830000_68180000;chr14;67830000;68180000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_68280000_69320000;chr14;68280000;69320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_69330000_69580000;chr14;69330000;69580000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_69590000_69950000;chr14;69590000;69950000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_70000000_70200000;chr14;70000000;70200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_70260000_70500000;chr14;70260000;70500000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_70510000_70790000;chr14;70510000;70790000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_71080000_71450000;chr14;71080000;71450000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_71490000_72920000;chr14;71490000;72920000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_72940000_73430000;chr14;72940000;73430000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_73490000_73960000;chr14;73490000;73960000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_73960000_74550000;chr14;73960000;74550000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_74560000_74770000;chr14;74560000;74770000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_74770000_74960000;chr14;74770000;74960000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_74960000_75300000;chr14;74960000;75300000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_75320000_75570000;chr14;75320000;75570000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_75590000_75770000;chr14;75590000;75770000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_75770000_76030000;chr14;75770000;76030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_76040000_76130000;chr14;76040000;76130000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_76130000_76450000;chr14;76130000;76450000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_76470000_77150000;chr14;76470000;77150000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_77170000_77560000;chr14;77170000;77560000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_77600000_77920000;chr14;77600000;77920000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_78220000_78470000;chr14;78220000;78470000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_78480000_79200000;chr14;78480000;79200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_79320000_81640000;chr14;79320000;81640000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_81730000_82000000;chr14;81730000;82000000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_82030000_88370000;chr14;82030000;88370000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_88380000_89480000;chr14;88380000;89480000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_89480000_90720000;chr14;89480000;90720000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_90720000_91190000;chr14;90720000;91190000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_91350000_91770000;chr14;91350000;91770000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_91770000_92390000;chr14;91770000;92390000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_92630000_93160000;chr14;92630000;93160000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_93170000_93260000;chr14;93170000;93260000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_93310000_93640000;chr14;93310000;93640000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_93680000_94090000;chr14;93680000;94090000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_94110000_94370000;chr14;94110000;94370000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_94500000_94660000;chr14;94500000;94660000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_94880000_95890000;chr14;94880000;95890000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_95900000_96510000;chr14;95900000;96510000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_96550000_96750000;chr14;96550000;96750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_96760000_97020000;chr14;96760000;97020000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_97020000_97390000;chr14;97020000;97390000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_97640000_99780000;chr14;97640000;99780000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_99890000_100410000;chr14;99890000;100410000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_100430000_100660000;chr14;100430000;100660000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_100840000_101120000;chr14;100840000;101120000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_101120000_101370000;chr14;101120000;101370000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_101370000_102140000;chr14;101370000;102140000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_102170000_102410000;chr14;102170000;102410000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_102420000_102790000;chr14;102420000;102790000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_102830000_102980000;chr14;102830000;102980000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_102990000_103400000;chr14;102990000;103400000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_103540000_104030000;chr14;103540000;104030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_104030000_104470000;chr14;104030000;104470000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_104530000_105190000;chr14;104530000;105190000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_105190000_106000000;chr14;105190000;106000000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr14_106010000_107270000;chr14;106010000;107270000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_20000000_20200000;chr15;20000000;20200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_20410000_22570000;chr15;20410000;22570000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_22750000_23720000;chr15;22750000;23720000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_23740000_25750000;chr15;23740000;25750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_25960000_27120000;chr15;25960000;27120000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_27120000_28320000;chr15;27120000;28320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_28350000_28940000;chr15;28350000;28940000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_28940000_29390000;chr15;28940000;29390000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_29420000_29900000;chr15;29420000;29900000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_29940000_30370000;chr15;29940000;30370000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_30930000_31430000;chr15;30930000;31430000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_31480000_31800000;chr15;31480000;31800000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_31850000_32520000;chr15;31850000;32520000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_32900000_34300000;chr15;32900000;34300000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_34330000_34500000;chr15;34330000;34500000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_34500000_34680000;chr15;34500000;34680000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_34710000_34830000;chr15;34710000;34830000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_34890000_35260000;chr15;34890000;35260000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_35280000_35740000;chr15;35280000;35740000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_35760000_37460000;chr15;35760000;37460000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_37530000_38250000;chr15;37530000;38250000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_38250000_38710000;chr15;38250000;38710000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_38730000_38990000;chr15;38730000;38990000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_39000000_40070000;chr15;39000000;40070000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_40070000_40320000;chr15;40070000;40320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_40330000_40570000;chr15;40330000;40570000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_40630000_40730000;chr15;40630000;40730000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_40730000_41190000;chr15;40730000;41190000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_41190000_41630000;chr15;41190000;41630000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_41710000_42200000;chr15;41710000;42200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_42270000_42780000;chr15;42270000;42780000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_42780000_42960000;chr15;42780000;42960000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_42970000_43620000;chr15;42970000;43620000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_43660000_44120000;chr15;43660000;44120000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_44120000_44830000;chr15;44120000;44830000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_44850000_45240000;chr15;44850000;45240000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_45250000_45420000;chr15;45250000;45420000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_45430000_45940000;chr15;45430000;45940000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_45960000_47370000;chr15;45960000;47370000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_47480000_48610000;chr15;47480000;48610000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_48620000_50440000;chr15;48620000;50440000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_50450000_50640000;chr15;50450000;50640000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_50650000_51220000;chr15;50650000;51220000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_51440000_51710000;chr15;51440000;51710000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_51810000_52200000;chr15;51810000;52200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_52250000_52480000;chr15;52250000;52480000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_52520000_53050000;chr15;52520000;53050000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_53050000_55470000;chr15;53050000;55470000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_55480000_55760000;chr15;55480000;55760000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_55940000_56750000;chr15;55940000;56750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_56760000_57620000;chr15;56760000;57620000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_57630000_57840000;chr15;57630000;57840000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_57850000_58490000;chr15;57850000;58490000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_58500000_59230000;chr15;58500000;59230000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_59250000_59430000;chr15;59250000;59430000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_59440000_59950000;chr15;59440000;59950000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_59980000_60630000;chr15;59980000;60630000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_60640000_60830000;chr15;60640000;60830000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_60850000_62140000;chr15;60850000;62140000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_62150000_63030000;chr15;62150000;63030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_63070000_63330000;chr15;63070000;63330000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_63340000_63390000;chr15;63340000;63390000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_63410000_63570000;chr15;63410000;63570000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_63570000_63890000;chr15;63570000;63890000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_63890000_64440000;chr15;63890000;64440000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_64450000_64980000;chr15;64450000;64980000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_65020000_65320000;chr15;65020000;65320000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_65320000_65400000;chr15;65320000;65400000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_65480000_65600000;chr15;65480000;65600000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_65600000_66190000;chr15;65600000;66190000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_66200000_66800000;chr15;66200000;66800000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_66880000_67160000;chr15;66880000;67160000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_67190000_67600000;chr15;67190000;67600000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_67730000_68140000;chr15;67730000;68140000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_68140000_68520000;chr15;68140000;68520000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_68530000_69330000;chr15;68530000;69330000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_69340000_69750000;chr15;69340000;69750000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_69750000_70840000;chr15;69750000;70840000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_70960000_72030000;chr15;70960000;72030000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_72100000_72470000;chr15;72100000;72470000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_72490000_72930000;chr15;72490000;72930000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_72950000_73570000;chr15;72950000;73570000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_73570000_74220000;chr15;73570000;74220000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_74240000_74640000;chr15;74240000;74640000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_74650000_74910000;chr15;74650000;74910000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_74910000_75060000;chr15;74910000;75060000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_75070000_75290000;chr15;75070000;75290000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_75310000_75620000;chr15;75310000;75620000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_75620000_76230000;chr15;75620000;76230000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
HiC_K562_DI_10kb_chr15_76230000_77200000;chr15;76230000;77200000;HiC;K562;DI;10kb;HiC_K562_DI_10kb.txt;TADKB
